video_id,duration
amvSgaZn-CY,1.21
XBwOPjOg7Wo,13.42
Qqtgpw21lr4,16.4
nnmSXvTWBQs,13.33
Isqa-FrkBo8,10.23
2zWSNHuqtPA,5.46
_Jvl6PXYd10,5.02
0KBLgJ6UCJ0,1.26
ZuVMm3EKSss,3.51
0R2ZPyIfo4Y,15.59
mVjdNfM62KY,11.02
f9unk6icuG0,2.03
Un9Qem5awl8,17.44
zq4WDmWgjSU,1.17
H2-REbL2OU0,8.11
mQdG7kDwumA,22.22
oCBbRXbbDsg,3.05
RuELTTj9CoI,2.38
IrddVOQj76Q,11.32
RRXU5Ms5ZAY,nan
8gbTD8rJhXA,3.16
a5PpErk_Q3o,0.33
ZOa8YI--pwY,14.33
BcZrykfBebU,11.44
FOwpojTpmVg,2.36
TmiyB1RIMjE,10.16
k1-fBugCTB8,nan
aqIa6iYfyJ4,0.54
eXG86i9Ns_c,28.12
anDkS4aJYxM,1.28
DuVeVw2ArAI,1.18
BJKSHoVwSEc,2.52
sm3N3x5icJw,15.01
SOTEc7rhYSQ,2.02
jtvYXSSIFYE,5.59
xJp-0L0lNBQ,2.47
SzfFzJGwwZQ,1.36
PI0keooEPyM,10.59
-I_CIy3Uqx0,1.38
2siblr-8y0o,nan
u8tpjZtx9WQ,1.24
4EsPtTkwNIo,3.12
gt2-oP6oBXk,3.01
3y_f7p9CHxI,4.4
wD48F5uemm4,2.15
psuNxCyO2lQ,16.5
Joj6wLOfNys,17.3
AfEAVguZV08,3.13
fArUfjjTpHw,10.36
wU4-5JdVCsA,9.08
liP5GecvBQk,3.01
0CWWNzprEQ4,2.12
evDuqXTfhkA,1.53
O2IkzZjUwHs,6.51
UWh5YF0qgtk,0.39
1Vf_VYfJJhI,3.29
3eZI7DMPVO0,6.36
Y6EAD-6fmjw,1.35
4ilGm8cD77c,5.21
c9I_oTP5aMA,5.22
fSN6awtvbOc,5.43
euSrhAYhNDU,11.03
rjUsuKbhqxk,3.02
NIV-FQkIgYw,4.57
5CM1qZ6qAi0,2.42
xrg3lPw9CFg,2.18
YxRnzGtfIi0,2.41
Y1dhm1D7ync,1.19
jVRlcuaFXBY,4.04
SgCPMIRdFpA,11.49
dhj9SqrIZqI,2.16
yTqzFw-5C-0,11.33
nDbOGZdyZgA,6.36
s4OpGYSLsws,0.53
-74-_3WSrD0,1.3
Ev0kzgQOCAo,2.35
FYnQKCTP7-E,3.03
gh1IkmwL7m4,3.17
DWZFA9y5_WY,1.43
WAxa3MJEhOg,15.54
u5YpLKiJTVM,11.06
xmtBbWMaJL4,5.49
HSKOp0BAjI8,11.44
2naWinUSf6w,2.59
RQXgcsSOwbw,11.07
_CAbylbInZs,29.35
G46YyKRAamQ,3.02
0mP501l5gGo,3.22
vlnp2EtAFZo,4.29
VpJgFxdgqpM,10.21
_gF4fKSS7S8,12.31
5rDaMAt4_tY,0.46
uvk8JLsOPrk,2.41
6bQEpWAL7ps,5.27
anRjWl7Gldw,2.45
u-56oym9UVE,nan
