video_id,duration
bOUuAdwT4Tg,
7ngeIDkBxKo,
KuFa1y1opFQ,
KuFa1y1opFQ,
msTzWoCd3ks,
l8HPYFsWjwM,
3W7ncVIX0-M,
Akn91JgKKx0,
VIU1W6xiT2Y,
GVqE_OPzN6c,
t3yFQPwV4so,
bJNFMm_4pA0,
a-VLZ0T8WMo,
yjgvl3u6Um8,
7qHGlzT_jN4,
Ml02iaS7soM,
5stof8prYkw,
-C3CjOkF-jY,
PoFDrlz3Hsc,
mFtH17eFmJQ,
IIgJ4P1rq_A,
bHTaxqUW8mM,
j-ZyDl7NuaE,
5hBvhDhKm5Y,
jEGqwB6WIXo,
Oz42l-KZgJo,
JDzXR_mV_fI,
5HAfyCBz7kM,
BxIOtWWpEkM,
JSgiCe-NIG8,
u4yvNMwyWbk,
1SPe82HIf4o,
foyzc8Hxu6o,
U25C6Y495ko,
53ldEcywgQo,
tQ0mzXRk-oM,
YnxHyBbYwQQ,
BH-DlwTPGR4,
P7GV28aAIr0,
M2Ptc335RiU,
BId_L9FqrwI,
IAKp_0PXec8,
OoI7_xMDNow,
qqSyecJ0zAQ,
s6AmG8AufkM,
D4_Ckc24mbA,
DpvHOf-sp18,
KuFa1y1opFQ,
KuFa1y1opFQ,
kZR0LXE0nmo,
71UToH2UrSs,
oNS0H7LUzLw,
PnPt0wOicV0,
_6ohUUzh9kk,
cRXyKt5PJxo,
lBDDHZTM2IA,
qOg3AoRc4nI,
X5m5FbZLvZs,
crRTffDOxGU,
GF_bsZMe7zg,
-LkboVWr69w,
hZnBlAYRKs8,
igZANO_Q1uo,
Isspu_CQNgA,
Nsdf7TD1GHw,
WYOVGcydM1M,
9XH0tXg4YVs,
P_nrGanW3w8,
qu9kMDDsB4E,
qu9kMDDsB4E,
YUyg7I0Ys4I,
qu9kMDDsB4E,
qu9kMDDsB4E,
0NsBor0jY6Y,
eyGXBcsw2do,
Bcl1gtfNgww,
VlsQC87i06w,
zsv6v8aN9dk,
feGHmv_eDcw,
JtF-x8EMMCM,
mXcZ7WDsVwk,
yehubVC6EBE,
AdzZ2Cr_tu0,
sC_YlhYh844,
ziIS6NJk_GI,
Kw8jKvJEVTk,
xyxtrxa60mA,
CigEQmYNJjk,
aqTm6wHcJYI,
pERXVqS54XE,
v7xjyKzR8Lc,
invFudGIi68,
EL733nvX1Pk,
d1FZ4C3_ujc,
foddTOat5eQ,
bSGem1H36eQ,
Z1i8kbjsvHw,
xVO4wiYBEWM,
a6rQ1kFskzo,
teTYU_DVmPg,
8gyYlEnkYtk,
ofGP-cy30Xk,
C3A9nVPMiJo,
gNC0L3Z49qA,
vihenYKweso,
fyUbXVCysUM,
eltC7-luSoI,
xhxKWc12_Po,
L_tPzu4QuVo,
v5IPF5y7i_k,
S3_r7aDV4lQ,
EtpBbRsNr-M,
