title_length,description_length,viewCount,likeCount,dislikeCount,commentCount
8,30,1297275,61565,440,2142
16,28,18277908,208389,10815,3596
20,35,867158,9270,373,1135
4,25,1201837,29361,534,1456
9,27,677606,5889,366,1002
5,30,1641070,9900,423,734
7,25,80952,1108,32,78
9,25,1869076,14760,533,1214
8,31,609174,14321,545,1074
5,27,216142,2535,70,180
8,27,386620,5575,947,273
6,27,2208884,42233,1222,1051
5,34,221756,6760,110,590
11,26,2154433,46518,920,3825
13,27,2795910,14640,1765,840
19,33,53124,1464,51,146
7,28,1262119,30065,1085,10767
14,27,1019286,26820,973,2947
4,28,2384536,101735,1091,5671
8,27,896342,47110,360,1784
9,25,310366,3352,237,1284
12,26,2433496,23440,1535,775
47,62,3706133,71905,7558,4030
6,31,349890,5542,119,613
5,27,370733,2641,97,287
3,25,523289,5327,451,436
17,24,250243,2054,261,360
11,30,1920986,9935,994,728
7,30,552248,12442,283,1133
7,27,39613,873,57,66
6,35,916743,31182,377,1785
8,27,41794,349,8,33
5,29,364143,9993,121,157
10,30,14078321,36971,8785,1763
5,28,200906,1838,43,224
8,27,3447734,82052,3793,16506
9,25,164189,1742,185,250
9,29,218793,4022,227,1625
17,27,365372,2708,112,328
12,30,388888,9068,380,650
6,0,38999,291,14,14
13,26,192912,1839,64,426
11,34,442713,8163,348,1135
9,28,86136,1076,96,180
3,31,488192,1626,45,304
7,30,400272,10716,197,1419
6,26,892428,19874,664,2993
12,26,1227924,9098,441,493
12,23,520426,25667,216,461
8,33,124326,2781,81,327
9,23,256833,6538,178,162
22,33,58497,740,40,86
13,26,129615,3860,53,468
13,26,129615,3860,53,468
12,26,7141196,46575,484,2026
3,29,178406,1938,448,298
17,27,609109,15106,479,394
27,32,420605,4188,158,425
5,31,120976,1589,39,165
10,27,267927,7541,277,711
3,28,398312,1011,27,204
11,30,193428,2568,117,346
7,26,3168350,240852,2469,36858
17,33,109825,976,28,89
3,25,191336,4836,197,222
6,29,221925,1741,66,158
8,24,672092,25971,302,1316
4,29,312554,18002,107,810
4,29,312554,18002,107,810
11,20,424133,12498,168,102
6,30,4729760,233212,1116,11663
9,28,3529193,121701,4563,9332
12,33,824272,20561,795,1978
13,32,1686263,40730,285,1823
11,32,368820,7194,176,967
11,27,247609,2933,128,225
5,26,133998,9594,47,634
11,29,312902,1698,323,73
5,33,742297,14385,632,1069
11,28,319914,5587,283,669
9,26,807117,7406,394,1004
11,29,348855,9476,183,612
15,27,1251216,13239,546,1151
8,25,4123620,86193,1056,1194
5,25,28176,288,12,35
6,15,2136282,12924,1205,979
19,30,205337,1014,24,152
6,29,273392,5928,279,468
37,40,1903887,30734,3678,2613
9,28,663107,22025,384,962
8,26,86326,1915,44,280
12,30,315748,6241,304,347
