title_length,description_length,viewCount,likeCount,dislikeCount,commentCount
11,25,1580371,37115,648,2210
11,18,3393,13,6,10
14,18,103749,3418,185,507
6,28,63903,193,7,5
14,14,38092,254,46,32
4,25,17669,267,69,13
10,29,26150603,60146,18061,NA
12,14,27130,1095,45,61
11,25,831935,14957,244,1051
15,25,557790,2502,555,117
4,27,2213580,3,0,0
6,26,757051,24876,417,1956
8,29,94823,4715,78,382
5,28,709673,4415,111,270
11,32,867970,20242,1039,2393
6,17,947819,6940,898,146
9,16,18377,81,4,5
12,33,3723681,45369,3476,5083
13,13,55015,283,37,19
8,28,5149,31,8,0
6,19,117499,445,118,85
8,22,131793,2454,207,83
11,28,7505,4,1,1
8,19,28391,69,37,0
9,30,1194798,25454,2053,3555
9,28,2557429,55303,1146,2281
10,25,75179,1842,79,256
9,28,401945,16419,115,1141
13,34,1195973,44883,632,1784
6,27,790174,4684,2389,703
12,25,1486874,25914,497,1752
12,23,1853031,3098,1655,NA
11,28,83270,2881,104,0
10,26,2869624,12666,1639,4509
9,19,1323350,5276,1737,NA
16,24,2501800,50540,872,4672
13,25,369149,928,391,NA
11,24,440309,19952,210,1098
8,22,830795,36393,261,2418
14,30,2184917,24853,818,3745
16,25,3830395,12249,5226,2
9,18,6801144,32709,11416,NA
16,26,1316134,5376,2024,0
10,24,112216,1340,127,416
10,20,853483,25015,744,2469
49,90,4274524,19559,5120,494
4,31,2604735,279118,2587,32377
10,24,188780,5700,95,1031
6,28,10259,656,25,57
11,26,58743,693,43,32
10,25,17068,793,29,62
11,66,8871,798,5,61
12,27,1486295,48848,1673,2254
31,120,48239,2609,25,122
10,24,33964,1132,46,103
6,24,33968,1629,17,157
6,25,18573840,136328,13039,4836
5,26,199921,8385,81,478
9,27,6670225,49844,4199,2095
13,27,4897211,94767,4055,6545
9,26,28432836,469956,9370,21185
6,27,33984,1468,42,106
11,30,23161322,96423,24773,1318
12,28,570234,7663,651,425
7,26,12690606,46973,11034,900
6,23,2146596,45413,944,1099
9,28,1140505,25639,562,2708
16,23,411817,10740,310,1636
11,23,9318322,47623,11793,1519
7,29,35817,1237,59,90
15,23,2655585,75580,2672,4521
7,25,10847975,61753,14816,6766
13,30,15116767,39191,15773,NA
9,26,380613,29871,127,1856
12,33,28180,2049,13,135
14,26,18229769,192885,14909,3884
7,25,28676,1143,39,71
8,28,63336,986,64,54
10,25,5025979,111821,9183,3532
11,29,70619,2091,100,186
6,31,247264,2346,272,65
11,23,243051,3505,266,166
40,21,6097,375,17,54
12,27,34263,647,51,48
4,18,26412546,225779,16020,4521
67,73,4873,419,15,102
14,33,2787608,29306,2302,NA
6,27,90258,1138,110,50
10,22,9107,514,17,NA
11,28,1677327,11770,1433,606
9,20,12110745,66209,8295,NA
13,24,24906121,504946,15389,27674
25,66,123673,5543,88,158
13,19,345730,2375,393,136
12,23,4957002,29580,2636,711
14,20,414909,9035,227,995
11,31,1821,290,1,54
10,26,61172,812,60,35
68,15,70674,1322,57,108
5,25,164968,1892,159,102
12,26,2509339,20911,878,911
8,28,34083,1241,60,117
10,25,95604,2415,103,129
15,30,1128179,31696,1369,1652
11,29,3614838,25053,4475,1006
9,28,354225,10307,208,1004
79,0,2558296,37833,3910,797
8,27,23417,875,156,245
3,28,3706645,NA,NA,23934
12,19,194116,2830,186,180
6,27,243644,20735,211,1808
12,29,20819,2039,6,121
16,27,14753664,135388,15107,3850
13,23,3155512,65787,2786,4164
15,26,1984306,39496,1700,1638
12,28,48422,5498,82,462
14,22,130435,2680,153,207
11,25,12028913,30247,10492,420
9,33,19995,1082,21,247
9,20,88080,5567,34,654
15,22,3160746,19899,1908,3604
4,32,15506917,83319,3584,2676
14,31,18932,355,16,16
13,27,2023898,47762,1767,1972
10,29,463399,10705,427,1256
12,21,648223,23520,1375,2847
11,28,91308,1246,108,73
15,32,3472296,50451,4170,1842
17,22,821983,68033,698,6539
11,18,532668,36639,267,1757
13,28,8947176,111506,8535,3838
16,28,4618517,75618,4671,2533
12,30,1017448,32940,1562,1975
5,23,2821305,33672,2959,1078
11,29,340726,8565,450,1409
6,3,902478,25193,2665,NA
9,26,34700,1201,44,85
14,26,2389941,57315,2382,2086
11,27,265083,3171,342,250
10,31,22548,724,11,70
12,25,526920,13632,361,1246
10,17,446998,4141,381,200
17,27,1341774,12281,1350,NA
12,30,114474,1862,112,142
10,26,14288334,248967,10826,14756
10,21,3161039,66473,6501,4823
7,31,14771036,86821,24555,8274
10,28,1561601,26859,8387,7805
34,95,241945,6217,194,660
9,13,68572,7136,26,1183
16,30,2537,254,0,45
75,74,1273780,37832,1444,1337
9,29,3241237,26052,3590,1390
8,27,5530,700,4,193
8,23,997904,9718,855,199
114,142,22440,1413,47,265
12,30,3237952,65098,1430,3353
14,28,3590968,66374,3188,2679
7,28,549217,5517,440,351
14,22,7185,497,6,73
14,19,4792156,127829,4111,6923
14,22,44574,742,52,118
8,17,199103,3542,295,21
10,21,1647228,26905,2204,14039
12,27,11326992,81702,11529,2577
7,23,21235851,402947,14728,18929
15,30,118571016,506689,87202,15069
11,28,1901277,86478,1188,3362
32,121,152940,6399,107,412
13,27,4124118,25070,1437,556
10,27,18555666,213685,11794,14544
15,28,22725155,173451,13440,7640
6,30,28174170,293809,10429,17822
42,128,171968,6437,101,550
10,28,1415273,21055,1294,1017
80,94,223930,9993,214,705
11,30,1904455,37319,2529,5211
9,28,12794278,137975,6441,7886
10,28,24176808,479522,21968,61019
8,27,3233640,51492,3724,1903
11,19,779671,20437,550,2042
105,128,21032,1496,33,239
7,27,540950,19138,266,1489
9,28,1199540,10305,1237,480
14,22,24843,1220,51,NA
14,22,149995,8436,63,515
7,28,671571,13626,413,752
35,128,219025,9808,160,694
12,22,27342,517,28,29
10,30,5861936,103288,8319,14302
16,28,5343140,46989,2249,625
16,21,343783,8341,168,976
36,120,8908329,333026,6481,15880
11,19,1692610,14582,5257,2903
9,19,3281612,68861,2691,3207
15,17,46558,921,19,42
12,22,39721050,332831,111205,31787
11,19,610384,11167,260,263
6,32,5058611,213768,2384,15657
10,21,1937813,31010,673,578
10,26,202071,2350,233,95
8,14,4472661,29551,3213,1373
14,31,4704900,94386,3719,4557
17,30,323256,20349,88,1166
9,29,8181617,47171,7706,2115
13,24,86752,2256,101,367
12,27,3559,176,6,31
7,25,29450149,285514,6855,23310
4,19,11998560,60919,11484,5955
13,29,7235497,230023,7843,8963
12,25,79340,2868,115,291
8,21,909869,26937,815,2403
36,140,201787,5074,116,409
11,22,11594621,120314,11559,5061
9,26,4964535,44969,3605,883
15,22,1820006,78080,1814,10265
6,28,117334,6834,44,451
9,28,38814852,219018,30552,6531
4,26,6897783,234949,3623,16256
10,28,645988,15201,1559,2871
13,22,1012102,32444,774,2432
15,27,6768506,82850,6023,4326
8,30,7305804,35259,13560,NA
17,27,105564,1579,120,107
5,26,9341550,77088,11426,9795
49,90,5044785,22043,6011,546
4,27,4127,114,19,29
14,28,11513,831,2,105
7,25,33608,1294,36,66
11,27,95334916,248554,113558,NA
10,49,7595485,103321,5549,4130
10,26,134431,1813,128,76
10,23,16245862,23766,7792,NA
17,31,6617998,51222,2844,763
13,30,47349389,440166,28100,28156
9,36,2974870,53366,2757,5445
20,119,226407,6587,204,610
11,25,756229,7882,928,389
10,18,137926,19278,79,1289
17,28,4147245,28156,1436,480
8,22,809907,8068,764,NA
9,26,801233,38560,375,1892
14,27,404578,14843,337,707
11,25,3417957,165154,3003,9629
29,129,170293,6956,121,423
8,21,49154571,158654,53382,3855
5,15,5541336,30304,5445,1164
9,32,2752363,55036,2227,5778
12,32,455302,12890,260,1097
64,38,5181740,41769,5432,1348
10,17,28112431,66145,23643,NA
11,29,1938721,12216,2190,320
16,22,1287615,42454,1914,2304
9,28,1041339,10719,679,950
5,26,2054237,70790,679,3409
9,26,3361161,28643,6128,1087
11,23,7329950,110713,5493,7145
15,31,30610437,214069,18159,6686
7,27,15577200,123420,15221,11664
8,25,4694856,43853,9608,2935
11,27,5697453,42922,9508,11764
11,28,466220,14719,346,799
42,41,57484091,257157,90474,NA
11,31,115704,1348,88,70
13,32,9279958,172808,5076,12256
7,28,3473286,20942,7871,NA
14,27,117003,6572,135,605
17,23,1306408,47822,1619,2506
7,24,3340050,130102,1320,570
7,30,150261891,380888,155046,NA
10,24,92886,5385,34,339
10,27,4007305,36584,3726,1025
5,21,29386297,266458,5233,7167
15,27,226975576,462997,226181,22616
14,24,5348509,93811,5020,3423
8,28,17560,918,14,113
12,30,7999906,106930,6379,3495
13,29,7885318,66443,6266,14579
14,14,3601694,22344,3307,1003
5,24,16223219,212295,4162,13655
17,29,36587491,100098,49352,460
9,22,326822,13501,137,506
14,32,124702,1680,124,92
14,30,4437583,51950,2382,2062
40,44,501151075,1434653,682256,NA
10,27,255619,2925,305,173
8,25,726106,54694,254,3498
13,19,1647441,12251,1536,518
4,29,429978,16301,119,1268
7,19,4469825,31099,2821,1808
16,31,11489324,243396,3365,14216
13,19,3727644,55123,2272,2255
10,27,1109875,22505,1211,1399
10,25,1917270,20870,6003,NA
7,33,68264700,126476,48443,NA
13,29,2249698,44356,703,2612
8,27,1446717,13456,1109,204
31,113,206162,9800,57,271
13,23,945028,35233,1050,1675
11,31,8885841,128953,7291,6649
8,28,10529053,29089,9192,1163
7,24,19076,1346,24,184
11,28,59630,2979,36,264
10,25,5666,244,11,11
11,29,1228479,24886,2519,1614
10,26,873413,7676,860,254
9,25,87856,6253,101,505
12,28,15456218,46601,17992,NA
4,31,448351,2822,320,69
9,30,6148455,75174,1978,5766
11,25,720706,35246,398,1641
12,28,9949128,22312,8658,NA
8,25,745795,39153,521,1331
11,26,13378125,99942,15619,3384
9,22,1750788,47195,1095,4270
13,33,1992334,9215,2758,720
9,26,2215491,7915,3347,563
10,29,235687,5647,94,244
16,29,17592004,125916,13726,9642
10,31,4168081,66748,2378,5563
11,26,1864492,18654,1763,510
7,29,107605585,NA,NA,NA
8,25,50866278,122362,45376,NA
11,24,5284,74,12,7
13,24,851501,3352,946,44
13,26,54325,1530,92,190
14,25,466080,5158,433,222
3,28,5668489,140919,2314,33731
17,24,4474970,63432,3304,NA
7,26,3289844,60872,1308,2738
10,26,1748830,9315,3525,740
5,24,24184992,306912,19595,6676
14,24,40344,271,42,31
15,31,104664,7892,67,383
8,30,200470,4834,156,733
14,21,146674,4444,93,292
14,11,161144,4789,418,874
14,0,23127,524,18,153
10,30,2626418,56164,3295,7152
11,29,378587,11013,326,2740
10,21,180877348,945881,56113,36341
8,27,317355,8874,193,590
6,23,53213,327,5,23
8,22,3858788,58651,2388,NA
9,22,11304472,144326,4124,5990
4,28,370474,3,3,2
15,22,5465141,62479,2883,NA
15,22,5465141,62479,2883,NA
15,22,5465141,62479,2883,NA
15,22,5465141,62479,2883,NA
5,27,1115214,53392,618,2694
6,27,118898,362,25,47
10,26,4603201,43810,4525,1572
5,32,7601987,258594,5974,22182
12,28,30362812,98906,41234,NA
6,31,3607398,239740,7785,13110
6,23,1580403,90826,927,3551
12,19,631113,18854,457,1937
7,26,8050948,133210,2785,4925
5,5,11810,646,6,61
13,20,1859638,29722,1032,1660
9,24,2026055,10699,1977,252
6,24,15900912,195606,5874,10958
12,29,33415515,80885,33166,NA
14,33,358598,12749,432,945
12,26,38617980,5878,94,443
10,29,349278,11479,183,884
14,21,449514,21878,372,5705
11,25,29187946,77634,27905,NA
9,28,5647691,19743,6204,141
6,26,5336182,31540,4140,548
10,31,6936149,120650,6600,15097
13,13,26719,158,18,12
7,24,572227,26529,809,1802
7,33,1172524,2452,1543,127
19,24,63745,1488,29,77
12,26,2985,21,1,3
11,26,10772503,165815,12277,18958
7,26,78110,170,12,4
11,15,14220,32,5,3
2,33,292315,396,199,165
10,25,1598323,33706,1411,3258
17,29,11805440,320512,9397,22570
9,34,1208938,23659,1175,2514
9,28,860097,21747,667,2265
11,28,19917311,64786,26983,NA
7,31,155625,5566,319,634
7,29,2676668,57841,2172,3657
8,17,10062343,22897,10127,NA
15,26,7303134,314575,6490,22454
6,15,93637,261,103,182
7,29,931824,25009,502,2963
15,34,532959,6540,2039,NA
11,32,170530,5024,270,556
10,33,2806836,56523,1910,3365
10,23,74056,253,41,26
6,31,1319261,16990,1300,1253
10,24,4000,15,0,4
14,23,28585719,187367,7694,7687
4,0,30147,74,3,0
10,22,1089321,23122,898,1980
10,27,24016588,457321,5647,20543
5,26,23389,13,0,9
9,28,87083,137,34,29
7,26,17539178,33456,10700,NA
7,23,91711,NA,NA,2
8,27,44340,71,10,11
18,30,17038190,433848,16210,33078
11,29,11332891,58830,7658,5287
14,24,60324,501,39,70
13,25,29479,185,83,37
11,26,25925,529,70,62
13,24,15446445,33371,7303,NA
8,24,62987179,225678,88813,NA
12,31,9533,27,1,2
13,13,49286,267,80,55
8,28,40748,15,6,1
9,23,129079,6431,90,869
10,23,34882,19,8,10
4,21,29324,51,5,4
11,12,37012,1178,20,196
9,24,25706,8,2,NA
11,33,797343,32921,436,1280
4,20,66289742,311579,76393,14909
17,31,13995041,85656,26059,449
11,25,1646900,38093,659,2244
9,30,1237472,26143,2088,3627
11,34,130220,1442,161,182
13,13,27655,201,33,24
11,26,14056,105,11,27
6,31,14089,31,6,0
15,28,368254,3135,265,130
10,19,50015,354,16,51
11,29,5390242,39857,1760,1881
17,12,344572,31936,208,893
10,28,138487632,240176,106828,NA
13,18,19583,56,3,18
6,16,190718,NA,NA,NA
16,0,29616,3,0,0
4,34,242293,2,0,0
11,26,915513,34155,474,1864
11,25,906136,15628,261,1078
13,28,19429414,59922,24377,NA
14,24,26587,187,28,23
8,27,1049561,115,45,2
5,19,43673,39,9,6
5,18,2066,26,2,1
9,15,11038,185,3,22
8,31,7028542,211928,3724,16732
6,28,63929,193,7,5
11,29,1547163,33900,1316,NA
12,25,12110,113,12,15
2,75,1905853,23160,3976,8583
8,13,62793,7,2,3
6,24,41023,46,3,14
8,28,7365,15,1,3
9,17,223032,26225,113,2009
5,28,711537,4425,111,270
6,26,775587,25289,423,1998
10,20,75173,2738,32,208
14,26,3907,8,0,0
4,27,2213583,3,0,0
10,19,3454047,53353,2344,10763
8,29,119518,20,8,0
4,19,1239170,1294,4210,2685
6,27,790886,4686,2389,703
8,17,270081,3081,349,63
10,29,27334732,63481,19146,NA
8,27,242527,10,0,0
9,30,6831195,140248,5929,12420
12,25,1535907,26539,511,1773
5,34,639611,48637,13026,4077
10,26,2870213,12674,1640,4507
16,24,2767239,54555,933,4894
10,17,1251337,20147,751,5098
7,27,6511,442,8,49
14,30,87668,3834,84,NA
13,25,369718,929,391,NA
9,28,2640148,56457,1162,2306
11,30,190710,9246,133,630
13,20,272462,13697,132,943
14,30,2191894,24935,826,3752
45,13,185012,4426,120,300
12,23,1853655,3098,1656,NA
11,26,289371,1194,361,34
19,28,145212,3127,76,406
8,19,1471691,19182,1389,260
6,26,604834,18447,417,1479
14,23,716884,16976,151,470
8,22,931605,12892,1173,248
9,18,8748553,36880,12654,NA
46,27,462476,12592,244,1238
9,19,2707039,7079,2402,NA
11,30,796027,25809,501,2798
14,27,427166,32436,199,1788
10,20,933646,26304,806,2567
8,19,1748531,35713,2285,506
16,31,1488490,38110,507,1399
4,31,2673482,284108,2608,32696
3,28,12548993,129118,4227,3597
5,29,3055325,47549,1537,1487
10,22,581,25,0,1
5,19,16501355,337906,6807,9899
6,29,50,2,1,0
11,27,10707,14,0,10
5,30,596989,6434,431,127
4,30,29,2,0,0
5,23,8704178,165774,3424,2958
8,25,304977,4950,146,130
10,27,465959,15858,319,779
7,27,1744322,25899,727,536
10,27,2718918,42434,1223,1207
8,29,1877163,27186,937,273
6,0,6349,2,0,0
10,28,12884,515,15,186
10,13,340831,7190,122,365
11,0,7348,3,1,0
3,27,17,4,0,1
6,28,41,4,0,0
9,27,649454,15193,713,NA
6,23,6425,9,4,0
8,15,7773,108,1,3
5,29,4008575,61534,1582,1127
7,30,2150418,38605,1002,1305
8,28,1527,28,1,2
3,27,63,0,0,0
2,24,10,1,0,0
4,24,17,0,0,0
10,25,553424,10685,216,391
11,29,1600202,21017,1498,582
6,23,61148,226,49,54
5,29,5165323,54832,1637,1759
4,22,13,1,0,0
3,17,330,2,1,0
8,24,4782010,79806,1092,5361
3,31,5,0,0,0
9,27,23101,869,10,122
13,26,64161,1688,18,234
4,31,20,0,0,0
4,26,2595,5,0,0
4,23,6,0,0,0
5,15,648,3,0,3
8,25,418018,NA,NA,NA
11,25,218365,6159,240,363
16,27,1519,31,0,31
8,22,687179,11368,278,469
8,25,176093,2608,81,56
5,25,492708,9633,185,265
5,26,7,0,0,0
5,21,138639,3349,122,300
3,30,10,0,0,0
12,26,1158572,27134,500,800
6,31,841191,17542,312,658
6,17,252,1,0,0
7,27,17433661,220136,5308,23002
9,28,14453272,221173,4515,22541
9,24,727661,15099,425,975
14,22,6814,246,10,173
14,20,16096,884,6,65
4,27,187,3,0,0
9,26,106330,181,7,14
7,24,222327,5962,108,246
7,27,544804,16428,275,544
11,34,4433,10,0,1
12,31,113674,883,78,133
11,24,46769,7,10,7
3,30,103,4,0,0
3,28,41,1,0,0
11,26,315821,6622,357,483
10,24,806,10,0,2
9,26,170727,9226,184,591
2,27,502,10,0,1
11,24,584,NA,NA,0
12,29,125902,3389,71,188
8,17,614196,12078,1280,1540
10,22,38211,704,84,52
6,24,1213855,28834,609,581
4,20,71730,251,105,32
8,15,13023,16,7,0
3,25,16,1,0,0
4,20,13,1,0,0
12,25,6223,66,1,0
10,24,844,NA,NA,0
11,26,47577,522,29,25
8,24,140192,2094,74,96
9,26,8055,201,1,52
6,28,84011,3591,47,175
9,10,874550,8103,423,528
6,26,16,0,0,0
1,21,2641,8,2,0
43,22,203,4,0,0
3,5,78947,1607,34,40
16,26,4307,8,2,1
16,28,270,60,2,160
8,27,2,0,0,0
5,20,13826,7,1,1
4,29,255615,5023,172,183
13,28,8581,40,6,5
9,27,551344,7643,239,340
10,24,830307,14054,357,674
2,27,12,0,0,0
8,28,825714,12644,633,1812
3,28,9,0,0,0
3,24,7,2,0,0
10,23,471,40,0,13
11,31,2921,27,0,2
3,28,31,0,0,0
4,20,7839,2,1,2
6,28,378,3,2,0
10,33,2642,214,1,15
9,31,25144,1309,9,47
3,13,3331,9,10,0
10,23,4727,600,11,172
6,20,17958,16,5,2
11,15,192,2,0,0
2,22,21,0,0,0
10,29,8760,130,4,19
4,29,202,0,0,0
8,24,14739,258,0,16
6,0,42,9,0,12
6,0,9388,49,2,14
3,21,62,0,0,0
10,30,5805,101,0,2
8,21,14666,309,16,34
15,22,131,1,0,1
12,26,260,6,0,4
7,4,67,0,0,0
49,72,302,7,1,7
7,21,102195,4836,47,342
4,26,29,0,0,0
6,32,562915,10516,211,306
6,20,11568,12,2,2
16,19,15,1,0,1
6,29,13,1,0,1
5,33,338,2,2,0
10,12,118,3,0,1
5,24,14245,94,3,4
9,32,149767,2255,65,231
4,20,34082,18,2,2
60,61,1302,169,1,176
4,20,15467,3,18,5
9,24,644346,10943,273,598
17,16,94590,919,44,93
7,22,163,3,0,0
5,28,468929,10219,186,307
7,20,26114,17,13,1
7,26,119,1,0,0
13,22,1820,46,11,20
7,28,5476,60,5,8
5,16,0,0,0,0
10,25,302942,8603,176,592
10,28,595,30,1,12
14,30,330,14,0,2
7,28,444,17,0,2
4,0,2,1,0,1
5,26,40,3,0,0
18,0,3,NA,NA,NA
9,31,808,25,1,4
5,20,7048,13,2,1
8,4,8888,417,9,58
8,29,15986,735,7,159
13,18,564,12,2,3
12,0,0,0,0,0
7,20,12530,12,5,2
5,20,4129,12,1,1
3,29,74,3,0,0
7,8,77,0,0,0
9,26,474,4,0,0
7,30,159648,3697,145,433
2,25,1,0,0,0
12,21,63,1,0,0
10,32,69,4,0,2
10,28,19199,454,15,33
5,26,9747,749,7,44
6,20,7654,8,0,1
7,28,118,6,0,0
60,77,226,1,0,5
12,27,25,1,0,2
11,29,90,3,0,1
15,28,3634,64,18,22
6,28,25932,NA,NA,NA
12,28,69511,94,29,5
6,29,4237,18,1,3
9,7,2084,60,1,9
12,26,1,0,0,0
6,25,1421123,6764,183,437
12,26,81396,3612,35,245
6,27,639,0,0,0
13,24,125,8,0,1
6,29,18,0,0,0
7,16,228,5,0,1
10,31,30577,1526,8,115
7,9,7448,244,15,79
8,24,1634,5,2,0
11,20,14242,18,7,0
9,31,3272,105,0,14
6,20,564,2,0,0
12,29,1280,151,3,111
6,20,6020,7,3,1
14,30,1157,28,0,42
7,20,19764,9,4,1
5,31,218,0,0,0
7,22,10145,29,0,2
5,17,202046,459,49,12
11,26,1539,34,5,19
4,25,1071,1,4,0
8,28,17789,129,2,NA
15,9,33023,476,30,49
8,28,1855,1,1,NA
4,25,192,1,0,0
97,0,4859,163,5,NA
97,34,561,13,0,8
6,34,50,5,0,2
43,56,1964,3,0,0
7,20,2534,2,3,1
12,27,4266,50,7,8
4,23,3338,9,0,0
6,28,158799,867,74,46
10,28,90,4,0,0
9,20,17839,134,18,26
13,30,3471,45,1,17
9,31,1412,32,1,5
11,30,2739,55,2,14
3,25,1197,31,1,5
15,27,3959,47,12,9
13,27,836,NA,NA,3
5,26,113766,624,57,23
18,28,4065,28,6,4
4,24,136,2,0,0
8,15,3785,74,6,66
5,22,129,1,0,0
6,29,1416,NA,NA,20
14,18,2609,147,8,118
8,8,68,19,2,3
10,34,938,2,2,0
10,121,4290,77,1,12
13,26,0,0,0,0
13,26,0,0,0,0
13,27,0,0,0,0
10,32,29,1,0,0
15,26,0,0,0,0
15,26,0,0,0,0
15,26,0,0,0,0
15,27,0,0,0,0
4,25,92,0,0,0
21,22,303,30,0,51
5,10,91,1,0,0
15,27,0,0,0,0
5,26,928228,12240,702,504
12,20,83243,1760,47,102
8,24,20733,273,8,7
13,24,3278555,38048,1693,1385
7,25,12252695,211642,6337,2452
13,29,4985930,53293,4678,2683
15,34,18696,127,8,5
10,22,679664,4454,343,489
15,19,19678540,134190,10275,3512
7,28,6116141,105203,2303,2205
15,25,2006377,119909,2340,1727
6,27,1663377,16764,1015,287
7,29,3988968,13929,2372,823
7,24,2717553,42691,848,1638
12,22,147859,2790,55,263
11,27,208797,3914,77,168
8,28,1657947,18113,608,1098
9,27,245123,6279,171,584
7,29,2271071,29090,715,383
5,27,39419,1244,106,281
13,25,170564,7016,85,486
10,24,3129834,54512,1201,1899
6,19,2530877,23890,724,1017
11,22,2251,22,5,4
13,24,174902,6110,174,548
26,29,796079,8278,282,390
8,23,1031,16,2,0
11,29,3204017,30991,2448,2270
10,26,52550,1613,33,115
12,27,26288,727,18,66
9,23,2012867,27810,545,2741
11,21,1836,35,0,1
7,25,31171,216,7,24
7,32,796232,13255,419,651
7,26,1483993,24758,693,658
13,40,756385,16554,178,931
8,21,24536,1124,18,101
12,28,12633,238,5,52
11,27,14014,396,8,23
14,27,8948,290,26,7
12,32,8824175,164338,4889,11503
3,25,14953936,175005,6409,2686
10,29,2578175,18323,2127,709
16,23,145384,2219,69,173
7,25,33577423,470738,28633,9953
8,26,15513,368,15,57
13,22,8859,203,37,22
11,25,170360,4091,71,427
14,25,16708,524,51,70
11,28,103178,3158,84,266
5,29,2327562,17773,1709,877
15,27,19764,95,7,4
8,28,18095615,80847,8329,6785
5,28,91040,292,65,36
19,24,69339,246,41,49
10,27,6137546,118870,2706,3818
7,9,571684,1137,120,131
15,31,296443,6087,201,344
23,21,6436811,7066,2960,0
8,26,102917,3498,92,248
8,29,1284610,26112,431,702
5,27,294275,8588,80,982
10,24,28766,1096,20,86
10,25,13248,32,7,3
15,14,23775,617,54,55
2,26,72607,992,43,245
10,28,25318,1571,16,440
10,24,7907951,29073,9270,387
5,20,6288895,72117,4498,3000
19,35,254564,3981,144,239
13,26,17577,478,25,38
10,24,1955,14,4,0
9,28,3235,20,0,0
13,25,652642,10391,1442,1901
9,27,35070,1253,56,124
10,24,77052,732,55,113
9,26,12685,44,3,10
9,40,74058,1500,27,67
12,22,576790,NA,NA,1003
4,25,405447,7449,194,314
6,18,21528,393,14,50
13,29,16771,442,20,30
6,28,63436,201,14,22
11,15,4672118,24269,2209,293
12,26,330382,9830,181,482
13,27,14282,324,45,10
13,34,89904,698,114,88
14,22,16570,416,122,43
12,22,19073,236,9,27
7,22,113693,1369,91,83
13,19,3485,142,27,13
9,23,356818,921,203,40
8,23,521,2,0,0
8,29,248418,6103,148,291
14,29,197600,1486,70,313
9,29,808787,4879,141,78
8,26,761,5,0,0
10,28,31069,498,7,8
12,32,3843446,15661,1418,3249
9,27,10305208,61582,9738,1202
5,9,390290,901,136,104
10,27,146348,1047,48,34
14,4,799,7,0,2
9,28,179430,425,78,36
11,35,762537,5644,378,307
8,33,148430,5659,65,175
7,29,265605,4360,118,69
4,30,112884,3439,53,194
11,24,34523,1851,57,483
10,20,1214690,12026,761,175
11,28,249456,4413,157,147
9,31,11601512,43143,5216,7850
16,28,1663272,14867,819,767
5,31,23796,472,7,13
8,26,13193,48,1,6
6,26,17381,54,6,10
8,27,51598,1695,36,89
16,30,7213657,44846,2066,8942
8,26,745,2,0,0
8,21,914835,15098,228,783
12,23,393,2,0,0
9,30,60852,1178,35,137
4,23,570886,9015,90,275
3,27,800,4,0,5
4,28,200207,132,20,0
9,24,775338,18113,333,663
6,31,301111,4788,138,404
11,21,306214,2517,62,51
5,3,205138,819,97,141
10,21,17401,123,8,21
8,23,804327,20300,365,551
16,19,1127,19,1,5
8,23,3083,44,6,9
8,30,212936,619,31,36
12,23,184,5,0,0
4,27,3144,205,3,12
17,28,3042,19,4,6
10,30,4252502,28802,3205,6140
11,26,50421,110,8,9
27,17,288415,1502,226,73
15,31,218059,2934,110,252
12,28,1281540,10239,906,197
12,28,6399,62,5,2
18,27,317315,9521,51,497
7,31,4604,24,8,0
7,31,2307230,10934,974,1537
6,31,17809,211,17,93
10,25,298,1,0,0
10,33,681868,17515,463,2164
6,23,82841,610,52,36
5,24,1293090,34846,1275,1358
44,27,692673,17732,202,406
11,25,34977,NA,NA,27
9,0,151420,2503,84,35
6,26,530896,11458,355,504
7,17,416346,1569,134,313
9,28,134406,403,101,23
7,23,823,7,0,0
10,26,137,2,0,0
11,23,4781,87,0,3
10,10,219,1,1,0
11,24,64,1,0,0
13,30,128879,939,83,45
12,26,3695694,83979,1508,1942
12,27,121881,2032,59,52
10,4,84426,352,76,47
11,30,41348,766,11,84
11,24,67,0,1,0
16,30,962315,17694,970,1394
5,28,12528,371,18,160
13,19,14150,100,6,9
14,26,27458,254,10,14
8,28,983693,5380,1009,345
7,17,394442,1262,117,324
8,29,135,0,0,0
12,0,382,3,0,0
7,30,30371,447,11,25
9,25,526273,9760,105,691
10,31,2351,13,2,2
10,25,80593,297,14,15
8,26,384,11,0,1
16,24,1338,29,1,5
11,28,4724,32,1,2
9,19,13391,31,4,2
6,0,121293,207,65,31
8,26,305,3,0,0
12,25,118477,65,72,14
5,0,172112,432,199,76
11,18,222,4,0,0
7,24,7482,137,13,18
8,16,52106,2004,31,368
4,24,2288,11,0,0
9,27,314,7,0,0
25,27,1317097,4927,1136,420
8,18,35783,437,25,15
6,16,5601,21,6,0
11,25,72072,985,44,102
13,28,12123449,85996,6762,3958
50,0,509049,5236,442,173
9,30,19164,265,4,0
8,27,469746,8545,126,NA
10,24,127,0,0,0
10,24,113062,564,118,29
10,33,341144,2741,159,72
8,8,3899,14,5,6
39,21,1880,53,1,4
6,20,102872,1196,32,166
5,25,4552,194,7,69
15,33,342719,7247,143,224
21,29,79782,2829,64,225
13,31,11424,187,3,33
5,26,1580,13,3,0
13,29,17555,62,20,6
9,25,534,7,0,1
4,25,14374,50,8,2
4,26,491,1,0,0
6,23,301017,585,50,65
10,38,78901,576,24,19
38,22,23453,917,16,172
11,22,1735779,19478,1196,917
